product_id,product_sugar_content,product_type,store_id,store_size,store_location_city_type,store_type,product_weight,product_allocated_area,product_mrp,store_establishment_year,product_store_sales_total
DR4017,reg,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2,14.09,0.183,117.92,2009.0,3181.9
NC973,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,10.78,0.118,100.72,1998.0,2082.07
DR467,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,10.99,0.022,146.14,2009.0,2965.77
DR4946,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,10.08,0.097,165.38,2009.0,3248.31
FD4477,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.09,0.016,147.18,2009.0,3780.56
FD7125,reg,Meat,OUT002,Small,Tier 3,Food Mart,8.26,0.086,131.1,1998.0,2134.22
FD8164,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,8.79,0.078,132.61,1998.0,2285.4
FD4799,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,15.78,0.007,183.84,1987.0,4913.85
FD3758,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,13.85,0.033,159.07,2009.0,3969.81
NC4255,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2,12.15,0.063,155.6,2009.0,3514.82
FD723,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.18,0.093,137.91,2009.0,2932.75
FD5538,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.72,0.024,150.15,2009.0,3306.3
FD3477,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.43,0.038,150.27,2009.0,3922.08
FD4304,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.08,0.036,146.12,2009.0,2853.11
FD2957,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,15.15,0.035,149.24,1987.0,4062.89
DR591,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.95,0.036,126.09,2009.0,4956.07
FD4039,reg,Dairy,OUT002,Small,Tier 3,Food Mart,11.47,0.039,88.58,1998.0,1990.22
FD2737,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.58,0.025,125.72,2009.0,2774.19
FD7704,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.89,0.118,166.17,2009.0,3672.01
FD5735,Regular,Dairy,OUT002,Small,Tier 3,Food Mart,11.43,0.12,84.85,1998.0,1904.99
NC3782,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,8.16,0.025,104.51,1998.0,1567.08
NC7237,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,10.31,0.026,117.43,1987.0,2318.15
FD1750,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,14.94,0.067,181.94,1987.0,4683.49
FD6694,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,11.52,0.184,135.91,2009.0,2970.69
FD4486,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.01,0.043,162.94,2009.0,3858.96
NC1457,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,11.2,0.083,117.24,2009.0,2516.49
FD5658,Regular,Dairy,OUT002,Small,Tier 3,Food Mart,10.56,0.009,106.88,1998.0,2158.29
FD6164,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.13,0.01,97.63,2009.0,2549.66
FD8515,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.02,0.049,149.09,2009.0,3352.57
FD298,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,9.71,0.138,130.06,1998.0,613.03
FD3250,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.52,0.095,174.45,2009.0,3984.47
FD7365,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,9.36,0.025,148.15,2009.0,2732.81
NC6707,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,13.12,0.032,132.45,2009.0,3260.66
NC2197,No Sugar,Others,OUT002,Small,Tier 3,Food Mart,11.94,0.089,97.93,1998.0,2286.4
NC4733,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,11.45,0.076,135.71,2009.0,2950.97
FD2543,Regular,Breakfast,OUT001,High,Tier 2,Supermarket Type1,15.16,0.104,174.94,1987.0,4590.03
FD4395,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.28,0.025,120.09,2009.0,2590.82
FD6010,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.82,0.023,140.98,2009.0,3141.92
FD8762,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.19,0.007,153.58,2009.0,3708.43
FD2052,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.47,0.155,140.23,2009.0,3725.46
DR7861,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart,7.16,0.025,118.89,1998.0,1636.25
FD1612,reg,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.1,0.009,125.98,2009.0,2897.77
FD7728,Regular,Starchy Foods,OUT002,Small,Tier 3,Food Mart,10.66,0.039,108.82,1998.0,2221.45
FD7512,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.45,0.029,146.12,2009.0,3615.16
FD5405,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,14.04,0.058,120.97,2009.0,3234.27
DR1798,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart,10.2,0.077,77.01,1998.0,1466.13
FD690,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.0,0.027,146.74,2009.0,3525.12
FD364,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.94,0.041,98.97,2009.0,3560.26
FD3708,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,14.48,0.093,185.65,1987.0,4656.85
FD4086,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,15.39,0.053,137.79,2009.0,3882.31
FD6443,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,13.66,0.108,81.08,1987.0,2332.23
NC3665,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,11.57,0.041,112.41,2009.0,2500.33
NC7714,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,14.91,0.011,141.66,2009.0,3853.24
NC5156,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.97,0.034,134.98,2009.0,3279.01
FD6842,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,15.2,0.012,179.74,1987.0,4697.54
NC4104,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,12.84,0.17,126.01,2009.0,3066.55
FD8753,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,7.96,0.016,85.82,1998.0,1139.7
FD8388,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,10.2,0.14,108.85,1998.0,2117.59
FD5551,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart,10.55,0.08,94.69,1998.0,1908.09
FD4383,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,15.34,0.024,185.01,1987.0,4837.23
FD6412,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.63,0.024,110.06,2009.0,2692.1
FD5815,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.12,0.12,151.5,2009.0,3424.31
FD1472,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,13.29,0.078,154.82,2009.0,3756.22
NC5359,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,11.4,0.049,124.33,2009.0,2706.05
FD5501,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,13.24,0.077,160.15,2009.0,3854.97
FD3057,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,10.82,0.043,172.87,2009.0,3568.22
FD7933,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,9.48,0.063,141.2,2009.0,2617.46
FD2936,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.92,0.12,149.64,2009.0,3114.73
FD354,Regular,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2,12.42,0.091,141.97,2009.0,3459.19
FD6303,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,10.9,0.076,115.99,1987.0,2421.83
FD974,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,14.51,0.023,181.84,1987.0,4585.27
FD65,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,10.83,0.034,133.11,2009.0,1978.82
FD5230,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,10.01,0.055,125.72,1987.0,2420.94
NC4963,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,9.38,0.119,97.46,1998.0,1698.42
FD4487,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.45,0.076,152.87,2009.0,3978.6
FD3241,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,12.83,0.162,147.06,2009.0,3492.86
FD3569,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.08,0.061,153.26,2009.0,3452.34
FD6330,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,16.27,0.182,137.71,1987.0,4081.07
FD1116,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart,10.72,0.025,104.39,1998.0,2144.69
FD1250,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.1,0.128,160.19,2009.0,3822.63
NC3756,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart,9.63,0.091,104.7,1998.0,1903.02
NC1713,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,13.4,0.129,191.29,1987.0,4527.45
FD4292,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.31,0.066,119.26,2009.0,2807.27
FD7717,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.03,0.026,160.57,2009.0,3816.32
FD3191,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.68,0.017,102.94,2009.0,2556.84
FD2398,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,14.58,0.128,149.01,2009.0,3929.59
FD4530,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,14.88,0.042,189.31,1987.0,4820.82
FD5311,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,11.47,0.058,178.4,2009.0,3827.72
NC6272,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart,8.91,0.013,127.02,1998.0,2198.54
FD5965,Regular,Canned,OUT002,Small,Tier 3,Food Mart,9.49,0.084,89.21,1998.0,1554.61
FD562,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart,15.58,0.061,153.82,1998.0,1560.43
FD8234,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1,7.76,0.191,147.19,1987.0,2350.24
FD919,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.71,0.152,172.23,2009.0,3982.96
FD3833,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,10.72,0.05,119.37,1987.0,2449.82
FD8091,reg,Baking Goods,OUT002,Small,Tier 3,Food Mart,8.51,0.013,89.51,1998.0,1339.29
FD543,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.76,0.055,157.81,2009.0,1740.27
FD2682,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.27,0.049,176.87,2009.0,3978.11
FD1825,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,9.74,0.036,89.74,1998.0,1621.92
FD7115,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1,13.22,0.098,213.71,1987.0,4946.52
FD1934,Regular,Seafood,OUT004,Medium,Tier 2,Supermarket Type2,12.61,0.102,108.18,2009.0,2647.83
FD6636,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,9.95,0.034,149.98,2009.0,2903.05
FD441,Regular,Canned,OUT002,Small,Tier 3,Food Mart,10.86,0.08,208.49,1998.0,2078.06
NC4694,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart,10.2,0.016,116.99,1998.0,2283.48
FD4662,Regular,Canned,OUT002,Small,Tier 3,Food Mart,8.34,0.024,125.95,1998.0,2046.14
FD2593,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.47,0.007,147.19,2009.0,2964.05
FD5104,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,9.7,0.103,116.87,1998.0,2168.22
FD46,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,11.35,0.027,119.64,1998.0,1011.63
FD4653,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,15.93,0.035,176.84,1987.0,4802.86
FD4191,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,7.26,0.071,120.44,1998.0,1690.77
DR5974,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,15.94,0.1,146.68,1987.0,4189.45
FD1333,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,10.43,0.09,117.52,1987.0,2347.2
FD8342,reg,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.68,0.032,133.34,2009.0,3180.18
FD8613,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,10.57,0.048,79.52,1998.0,1601.81
FD4041,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart,9.1,0.12,77.12,1998.0,1219.82
FD2322,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,14.38,0.046,152.93,2009.0,3963.58
FD1687,Low Sugar,Starchy Foods,OUT001,High,Tier 2,Supermarket Type1,14.77,0.077,187.72,1987.0,4763.72
NC2492,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.76,0.088,124.54,2009.0,3018.34
FD3112,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.42,0.16,160.7,2009.0,3454.88
FD3883,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart,7.73,0.03,122.19,1998.0,1831.78
FD5696,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,12.01,0.019,134.17,2009.0,3043.86
DR1771,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,13.81,0.076,134.21,2009.0,3453.34
FD4397,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.47,0.151,120.15,2009.0,3086.94
FD224,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,12.46,0.07,93.19,1987.0,3936.39
NC5761,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,14.92,0.03,188.95,1987.0,4823.31
FD308,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,14.11,0.078,131.65,2009.0,4412.79
FD7688,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,13.38,0.025,145.21,2009.0,3580.82
NC6433,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,13.44,0.076,137.65,2009.0,3440.0
FD1655,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.34,0.045,121.61,2009.0,2637.16
NC8076,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,11.49,0.043,153.24,2009.0,3316.49
NC8094,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,11.23,0.065,175.35,2009.0,3710.49
FD3510,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,10.72,0.068,111.08,1998.0,2281.16
DR2584,Regular,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,14.24,0.108,161.97,1987.0,4118.31
FD6718,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,10.68,0.083,146.21,2009.0,2990.7
FD3770,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,10.5,0.031,99.99,1998.0,2003.66
FD2339,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.82,0.103,144.35,2009.0,2985.0
FD1226,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.35,0.007,151.05,2009.0,3241.09
FD2565,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,14.3,0.065,161.73,1987.0,4127.09
FD3253,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,9.7,0.104,121.29,1998.0,2259.47
FD7381,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,11.85,0.061,182.97,1987.0,4007.47
FD7582,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.49,0.016,142.38,2009.0,2868.18
DR1694,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.8,0.083,163.35,2009.0,3819.71
FD8037,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,13.07,0.037,143.79,2009.0,3481.67
FD3004,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,14.02,0.035,131.93,2009.0,3453.19
FD5889,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,15.23,0.042,140.48,2009.0,3902.6
DR5047,Low Sugar,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1,12.99,0.072,202.05,1987.0,4654.98
FD7835,Regular,Baking Goods,OUT002,Small,Tier 3,Food Mart,9.22,0.016,87.04,1998.0,1450.19
FD7785,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,13.78,0.102,193.91,1987.0,4667.1
FD5373,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.43,0.058,154.98,2009.0,3339.24
FD8468,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart,11.06,0.051,106.69,1998.0,2268.95
FD4687,Regular,Frozen Foods,OUT002,Small,Tier 3,Food Mart,8.24,0.071,125.42,1998.0,2014.85
FD6998,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,8.25,0.01,151.69,2009.0,2553.99
FD6378,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.6,0.03,142.58,2009.0,3349.58
FD6477,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,16.38,0.029,160.63,1987.0,4574.09
FD3548,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,9.79,0.006,161.0,2009.0,3093.08
FD1742,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1,8.86,0.024,137.9,1987.0,2409.16
DR4700,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2,13.7,0.171,135.23,2009.0,3448.01
FD7050,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.93,0.107,131.5,2009.0,2745.37
FD1281,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,15.31,0.047,191.25,1987.0,4958.42
FD2220,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.99,0.114,153.17,2009.0,3428.23
FD462,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.15,0.016,146.39,2009.0,3083.57
DR5934,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,13.96,0.026,168.46,1987.0,4187.2
NC3577,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,10.63,0.034,194.38,2009.0,3964.22
FD6107,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.86,0.062,139.32,2009.0,3341.99
FD2042,Low Sugar,Breads,OUT001,High,Tier 2,Supermarket Type1,15.01,0.178,187.3,1987.0,4810.1
FD5043,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,12.15,0.098,207.69,1987.0,4580.51
FD2360,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.1,0.035,157.43,2009.0,3089.69
FD2298,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,14.11,0.159,146.49,2009.0,3772.65
FD8482,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.68,0.024,138.77,2009.0,3516.86
FD1525,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.65,0.047,129.27,2009.0,3088.34
FD7412,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,10.92,0.069,153.83,2009.0,3201.69
FD6704,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.96,0.062,143.25,2009.0,3219.56
FD247,Regular,Frozen Foods,OUT002,Small,Tier 3,Food Mart,16.84,0.096,159.09,1998.0,532.14
FD2093,Regular,Breads,OUT001,High,Tier 2,Supermarket Type1,13.95,0.064,160.54,1987.0,4023.29
FD408,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,15.07,0.021,146.96,2009.0,3665.06
FD8324,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,7.53,0.021,143.66,1998.0,2226.48
DR7545,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart,8.29,0.022,101.45,1998.0,1533.69
DR1185,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,14.72,0.168,142.38,2009.0,3826.41
NC2034,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,13.39,0.112,156.21,2009.0,3808.57
NC5920,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,10.38,0.094,96.67,1998.0,1909.26
FD6883,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.38,0.125,175.82,2009.0,3755.34
FD2286,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.29,0.031,126.11,2009.0,2943.66
FD296,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,15.71,0.043,179.38,1998.0,1244.11
FD5870,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.38,0.038,142.12,2009.0,3516.49
FD7680,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,11.37,0.095,150.55,2009.0,3235.51
FD2238,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,10.56,0.151,119.23,1987.0,2411.64
FD5858,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,12.3,0.022,86.48,1998.0,2134.11
FD8232,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.58,0.057,119.09,2009.0,2866.0
NC257,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,12.06,0.048,151.07,2009.0,3696.17
FD2010,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.14,0.089,174.32,2009.0,3670.64
FD6301,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,11.93,0.055,142.75,2009.0,3202.1
FD1844,Regular,Frozen Foods,OUT002,Small,Tier 3,Food Mart,7.55,0.054,106.1,1998.0,1462.89
FD5429,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.85,0.078,170.12,2009.0,3969.54
NC1243,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,14.19,0.155,118.28,2009.0,3213.5
FD5718,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.33,0.047,133.86,2009.0,2659.17
NC3365,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,10.73,0.016,159.37,2009.0,3270.54
FD6294,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,10.23,0.148,130.84,2009.0,2573.94
FD2445,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,13.98,0.103,147.47,2009.0,3762.39
FD8273,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.9,0.067,158.76,2009.0,3523.96
NC4324,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,12.17,0.045,156.69,2009.0,3542.16
FD7049,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.97,0.057,155.49,2009.0,3923.8
NC791,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2,13.78,0.012,154.9,2009.0,3868.43
FD8571,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,11.9,0.028,126.28,2009.0,2858.71
FD7615,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,8.66,0.052,99.31,1998.0,1575.43
FD1275,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2,9.63,0.071,197.66,2009.0,3806.11
FD7484,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,11.43,0.094,135.03,2009.0,2930.81
FD1914,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,15.22,0.098,172.71,1987.0,4558.1
FD7018,Regular,Dairy,OUT002,Small,Tier 3,Food Mart,9.14,0.046,93.58,1998.0,1566.71
FD5911,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,13.65,0.041,171.43,1987.0,4178.4
FD2954,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,11.49,0.039,107.78,1987.0,2387.13
NC7941,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,14.86,0.07,157.62,1987.0,4168.05
NC5211,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,10.41,0.035,134.92,2009.0,2699.44
NC6611,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,7.72,0.123,127.19,1998.0,1932.09
FD4670,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,13.26,0.023,171.35,1987.0,4088.04
NC8078,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,14.3,0.023,126.98,2009.0,3414.86
FD3362,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,14.08,0.047,133.08,2009.0,3490.85
FD5473,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1,11.43,0.146,113.97,1987.0,2499.77
NC6245,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,10.42,0.034,123.46,1987.0,2466.05
NC6060,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.61,0.039,165.19,2009.0,3815.55
FD8113,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,13.97,0.052,161.06,1987.0,4037.56
FD6706,reg,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.61,0.082,160.36,2009.0,3942.94
NC2663,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,10.88,0.036,152.84,2009.0,3172.54
FD6244,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.61,0.085,165.65,2009.0,3597.56
FD3597,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart,8.48,0.019,134.6,1998.0,2255.29
